-0,08959079;0,001359218;0,352341647;0,369952392;0,376162186;0,396893435;0,403604938;0,445019885;0,635665052;0,646315586;0,675729543;0,685090173;0,760277789;0,767800763;0,782958947;0,822352472;0,838179777;0,871921113;0,873212829;0,881119239;0,891761792;0,897718337;0,908098071;0,914442204;0,928784828;0,94128976;0,943414949;0,943833988;0,952664125;0,962384882;0,974094941;0,977617485;0,979546779;0,981012804;0,990338934;0,990906453;1
-0,109521335;-0,108863916;-0,102864543;-0,075053035;-0,004202744;0,094362483;0,261277781;0,262964317;0,288005711;0,35420425;0,39694898;0,399005825;0,39975058;0,426977273;0,470841106;0,494377863;0,568341772;0,745332573;0,747386755;0,749732653;0,760277789;0,761374602;0,786820581;0,787072788;0,795464395;0,79842643;0,815151084;0,82045029;0,837597662;0,866566855;0,873569572;0,88508222;0,887896362;0,905632694;0,908484021;0,931067077;1
0,045777515;0,116491716;0,280973759;0,446033162;0,453512934;0,458232274;0,474351253;0,534851947;0,635449424;0,657198924;0,66529347;0,736733415;0,741807492;0,772753353;0,786820581;0,795572249;0,813573889;0,833854074;0,846247184;0,85260161;0,863485005;0,882355068;0,915074135;0,916521435;0,920473014;0,929281006;0,936837502;0,94959261;0,954641471;0,960028969;0,960162747;0,962623822;0,970018857;0,977617485;0,978722751;0,990993148;1
0,122105407;0,171486296;0,313633078;0,367205347;0,369242493;0,377947413;0,383785128;0,450315195;0,539291933;0,589699673;0,627811756;0,655940466;0,670954511;0,717855931;0,757791636;0,777849433;0,782973199;0,830993225;0,858388091;0,858450701;0,873569572;0,878490232;0,905538905;0,925777601;0,926147034;0,926549596;0,929190956;0,931265269;0,94128976;0,946368795;0,954435317;0,957986542;0,973362011;0,978722751;0,97890432;0,981696106;1
-0,09122436;-0,043416907;0,317779274;0,320194562;0,323414118;0,334663722;0,368904468;0,533914292;0,644954802;0,682677365;0,710214485;0,71517978;0,779366976;0,783482494;0,788687536;0,790340584;0,795464395;0,870659765;0,879796044;0,880465326;0,899014049;0,899749993;0,900326897;0,913669465;0,922262808;0,94191407;0,946368795;0,948152589;0,954641471;0,957175492;0,9639001;0,965773167;0,981012804;0,982005175;0,982588193;0,996200839;1
-0,087992462;-0,076081663;0,137975445;0,399005825;0,505793974;0,572245148;0,596300857;0,597860163;0,613331835;0,664712768;0,66573584;0,717411519;0,727030287;0,730119153;0,745531971;0,754545916;0,769539234;0,780781999;0,782973199;0,783482494;0,787147061;0,795474428;0,801419238;0,804722276;0,80828692;0,812727778;0,819522056;0,822352472;0,834498191;0,83867029;0,844140646;0,849005544;0,863485005;0,874952652;0,875623113;0,89372612;1
-0,07149245;0,039572495;0,060457629;0,068920848;0,080605348;0,098059967;0,165944518;0,373046145;0,399561935;0,468603818;0,470818935;0,597860163;0,604162181;0,606166048;0,628967618;0,726789633;0,759300655;0,793134079;0,815151084;0,825213959;0,837546083;0,858450701;0,872379797;0,882355068;0,88262852;0,909228179;0,922262808;0,924240029;0,933305754;0,942182635;0,942481615;0,943414949;0,946719999;0,946844181;0,949567319;0,951173283;1
-0,293412921;-0,145906505;0,262964317;0,306603633;0,373046145;0,385893168;0,387278597;0,414587274;0,416152274;0,460067132;0,508882717;0,550729623;0,566017532;0,56659297;0,607857072;0,621627456;0,622825704;0,627811756;0,631331064;0,635665052;0,660746818;0,66529347;0,666370701;0,682677365;0,689565019;0,735571211;0,751107588;0,753591764;0,758013977;0,768530174;0,839858104;0,839929711;0,875623113;0,887493554;0,930456949;0,951969453;1
-0,133645686;0,012491643;0,036071052;0,238904197;0,298298667;0,305358534;0,306603633;0,308409116;0,326570875;0,333887197;0,359367981;0,464838468;0,5172798;0,568958637;0,596300857;0,597208843;0,638327888;0,655709274;0,747386755;0,753147504;0,753433636;0,767218817;0,775966441;0,785079828;0,790340584;0,798260842;0,813531969;0,817138539;0,825213959;0,825775572;0,836836808;0,838179777;0,85260161;0,858388091;0,888318865;0,984423442;1
-0,382574243;-0,298495741;-0,287088643;-0,282919523;-0,278831292;-0,219742694;-0,131586127;0,012491643;0,114753718;0,137975445;0,152296854;0,168505297;0,269608771;0,280973759;0,313633078;0,346148274;0,348966702;0,37915524;0,387278597;0,395634057;0,39975058;0,403604938;0,404750678;0,41936218;0,45381437;0,467606242;0,468603818;0,494264237;0,533914292;0,552419058;0,558239706;0,581289686;0,587740865;0,59150379;0,603660469;0,723906999;1
-0,414515479;-0,402646809;0,45381437;0,512653576;0,515217147;0,516384265;0,521938834;0,534397129;0,538588392;0,568341772;0,669653482;0,685132936;0,735857988;0,748011438;0,749217021;0,753147504;0,753716828;0,759160955;0,759300655;0,768530174;0,787147061;0,791994069;0,804229988;0,81379471;0,821415546;0,824252437;0,827476522;0,830993225;0,843908799;0,846247184;0,881119239;0,888259723;0,888457877;0,913669465;0,927601552;0,940908659;1
-0,382574243;-0,239473386;-0,22865132;-0,013628925;-0,004202744;0,165944518;0,17884602;0,195949232;0,285397528;0,285573974;0,30301752;0,306188078;0,307217071;0,368904468;0,36998546;0,382531128;0,395321667;0,402689157;0,444060442;0,445019885;0,450315195;0,458787364;0,464838468;0,485341304;0,509943943;0,534851947;0,538588392;0,539781998;0,666370701;0,688828994;0,766679334;0,80828692;0,968027937;0,973211219;0,97560834;0,982695447;1
-0,274705173;-0,155058215;0,238904197;0,261277781;0,36735721;0,372530026;0,438106455;0,470818935;0,491062607;0,509943943;0,552419058;0,559130297;0,559652175;0,573603841;0,57554099;0,589699673;0,600674626;0,611252073;0,612842938;0,622123908;0,625469195;0,649819139;0,657198924;0,664530598;0,675729543;0,688054958;0,71517978;0,717776679;0,735857988;0,817847092;0,818168634;0,844140646;0,910808653;0,942648191;0,9515892;0,951969453;1
-0,31456625;-0,298495741;-0,263884351;-0,102864543;-0,033891614;0,095291344;0,098059967;0,153833957;0,202329377;0,21861209;0,240985649;0,252970148;0,275720604;0,325647416;0,330626336;0,333887197;0,334663722;0,362099135;0,377947413;0,396893435;0,405706733;0,406269516;0,445389811;0,465953648;0,474351253;0,521938834;0,527239887;0,600674626;0,710471359;0,735571211;0,812727778;0,831657469;0,981939781;0,982695447;0,997000339;0,998232651;1
-0,334995639;-0,287088643;-0,25020089;-0,08217799;-0,075053035;0,039572495;0,061464625;0,138620955;0,179969954;0,21982517;0,249183881;0,251851017;0,260132326;0,296210563;0,303176747;0,317779274;0,320567124;0,3255907;0,326570875;0,352341647;0,359467824;0,383785128;0,400102229;0,446033162;0,450620025;0,494932661;0,534397129;0,573603841;0,693592158;0,751107588;0,769539234;0,802864996;0,968027937;0,981939781;0,988916176;0,990705565;1
0,00140816;0,091175186;0,303176747;0,333999886;0,340725917;0,362099135;0,402689157;0,41936218;0,620084459;0,621627456;0,688054958;0,694526791;0,728898949;0,761374602;0,785079828;0,808295619;0,819522056;0,821415546;0,865583959;0,868712904;0,874193751;0,878005026;0,905654785;0,925777601;0,926336371;0,929890513;0,942481615;0,946386805;0,952326621;0,954815315;0,965773167;0,966998643;0,970018857;0,973651968;0,990906453;0,993293314;1
-0,075862129;0,062718195;0,152296854;0,30138326;0,307179215;0,3255907;0,330626336;0,36735721;0,416152274;0,427486848;0,442013814;0,444060442;0,631188014;0,647259668;0,65593616;0,664712768;0,729544741;0,735921352;0,81379471;0,82045029;0,850425442;0,861992203;0,865583959;0,873635112;0,879796044;0,88262852;0,885601665;0,886023336;0,896449406;0,899938925;0,902602548;0,908098071;0,920473014;0,931265269;0,936344073;0,984423442;1
-0,318003423;-0,282919523;-0,249662885;-0,108863916;-0,05296704;0,068920848;0,075166327;0,142162007;0,199486783;0,20904661;0,228041769;0,248601866;0,264132344;0,305358534;0,306523389;0,307179215;0,323414118;0,340725917;0,369242493;0,376162186;0,385292765;0,386030003;0,433634169;0,458232274;0,464798958;0,516384265;0,525541086;0,611252073;0,703307958;0,753591764;0,804722276;0,832933041;0,97560834;0,988916176;0,998232651;0,999834015;1
-0,139550334;-0,08217799;-0,058735564;-0,05296704;-0,044754231;-0,033891614;-0,013628925;0,41078991;0,414587274;0,490783818;0,505793974;0,559652175;0,599753812;0,633416525;0,638327888;0,695573578;0,723906999;0,729544741;0,749217021;0,749732653;0,757791636;0,772753353;0,774340518;0,823108101;0,82978222;0,834141045;0,85353023;0,863394009;0,871825725;0,873212829;0,878005026;0,899014049;0,91185923;0,928340998;0,944372384;0,946844181;1
-0,552565103;-0,487813922;-0,402646809;-0,334995639;-0,319244573;-0,318003423;-0,31456625;-0,293412921;-0,274705173;-0,24987487;-0,239473386;-0,233994154;-0,219742694;-0,142995671;-0,087992462;-0,067221501;-0,044754231;-0,043416907;-0,024131071;0,001359218;0,036071052;0,049893327;0,062718195;0,080605348;0,091175186;0,116491716;0,124788464;0,171486296;0,203435129;0,249744082;0,250025962;0,290159768;0,352562973;0,426977273;0,530756718;0,951143537;1
-0,319244573;-0,278831292;-0,245847637;-0,109521335;-0,058735564;0,060457629;0,069483672;0,138947899;0,193872713;0,211794257;0,224341123;0,247668771;0,260669899;0,298298667;0,301114028;0,30138326;0,320194562;0,333999886;0,367205347;0,369952392;0,377944629;0,380022714;0,430835822;0,453512934;0,462643092;0,515217147;0,524113424;0,612842938;0,700927769;0,758013977;0,801419238;0,832197719;0,973211219;0,990705565;0,997000339;0,999834015;1
-0,487813922;-0,412894399;0,094362483;0,235504348;0,269608771;0,312052242;0,359367981;0,399561935;0,41078991;0,427486848;0,453628089;0,456363202;0,490659045;0,497785039;0,502181841;0,539291933;0,615184642;0,619055513;0,620084459;0,63199707;0,635449424;0,644954802;0,646315586;0,766679334;0,770564484;0,791994069;0,802864996;0,804923331;0,831657469;0,832197719;0,832933041;0,873464017;0,89372612;0,910808653;0,930456949;0,934686903;1
0,21982517;0,221301945;0,224341123;0,228041769;0,240985649;0,290159768;0,306188078;0,395634057;0,456363202;0,550729623;0,57554099;0,57810774;0,702238211;0,730119153;0,748011438;0,753641223;0,767001975;0,798260842;0,82978222;0,865893974;0,885601665;0,895807711;0,905632694;0,909228179;0,936068245;0,940451206;0,94191407;0,943833988;0,951086162;0,954815315;0,962623822;0,969114322;0,973362011;0,980922553;0,984483554;0,99218632;1
0,114753718;0,181521244;0,249744082;0,430835822;0,433634169;0,445389811;0,450620025;0,490659045;0,491062607;0,539781998;0,557151064;0,56659297;0,609754875;0,619484552;0,633416525;0,678099206;0,759160955;0,780781999;0,793134079;0,832633511;0,837597662;0,837751011;0,839136113;0,870659765;0,874193751;0,888318865;0,891761792;0,894198075;0,895111531;0,912264368;0,923783664;0,92924905;0,936068245;0,936344073;0,960162747;0,97890432;1
0,061464625;0,069483672;0,075166327;0,095291344;0,17884602;0,23676759;0,312052242;0,352562973;0,37915524;0,385893168;0,438106455;0,472237826;0,60722875;0,613331835;0,668352001;0,669653482;0,711968201;0,813531969;0,823529284;0,85353023;0,873097153;0,886023336;0,894198075;0,900326897;0,906268456;0,914442204;0,916521435;0,929190956;0,929890513;0,931067077;0,937062765;0,937427799;0,942182635;0,945457798;0,980922553;0,988125199;1
0,039028591;0,124788464;0,348966702;0,359467824;0,380022714;0,386030003;0,405706733;0,458787364;0,615184642;0,631331064;0,664530598;0,72487661;0,753701606;0,772552904;0,787072788;0,825775572;0,827476522;0,834141045;0,83867029;0,847641624;0,861947714;0,899938925;0,923783664;0,924240029;0,937427799;0,937701879;0,944492975;0,944679002;0,956693131;0,957986542;0,9639001;0,969114322;0,978292359;0,990338934;0,990993148;0,993293314;1
-0,011882879;0,049893327;0,138620955;0,138947899;0,142162007;0,153833957;0,195949232;0,502181841;0,566017532;0,603660469;0,625469195;0,66573584;0,672835851;0,724702775;0,725346757;0,767218817;0,833397769;0,836667053;0,837751011;0,843908799;0,861992203;0,866566855;0,915074135;0,926147034;0,937062765;0,937701879;0,944372384;0,946386805;0,949567319;0,951086162;0,952664125;0,960396853;0,961376112;0,962081283;0,982005175;0,989544368;1
-0,552565103;-0,544281899;0,288005711;0,299726558;0,346148274;0,472237826;0,57810774;0,593163629;0,597208843;0,599753812;0,604162181;0,609754875;0,624018428;0,647259668;0,670954511;0,672835851;0,688828994;0,693592158;0,700927769;0,703307958;0,710471359;0,72487661;0,728898949;0,731820453;0,741807492;0,760131172;0,782958947;0,788687536;0,814069491;0,817847092;0,837220003;0,839858104;0,849005544;0,893329336;0,934686903;0,940908659;1
0,168505297;0,202329377;0,20904661;0,211794257;0,235504348;0,249183881;0,285573974;0,299726558;0,362743058;0,372530026;0,447264745;0,460067132;0,490783818;0,49972019;0,512653576;0,530756718;0,539719827;0,572245148;0,606166048;0,606555968;0,655709274;0,685090173;0,691492903;0,694526791;0,710214485;0,724702775;0,735921352;0,753701606;0,795572249;0,802863663;0,823529284;0,865893974;0,878490232;0,878966214;0,887896362;0,895111531;1
0,175586181;0,203435129;0,247668771;0,248601866;0,252970148;0,260132326;0,307217071;0,467606242;0,497785039;0,622123908;0,622825704;0,624018428;0,70494382;0,727030287;0,736406004;0,775966441;0,79965643;0,804229988;0,823108101;0,872379797;0,873635112;0,878966214;0,901333602;0,908484021;0,926336371;0,928784828;0,92924905;0,944679002;0,945457798;0,94959261;0,951860565;0,957175492;0,961376112;0,964261582;0,981696106;0,984483554;1
-0,072694475;-0,024131071;0,251851017;0,260669899;0,264132344;0,275720604;0,30301752;0,587740865;0,619055513;0,660746818;0,691492903;0,717776679;0,753433636;0,754545916;0,760131172;0,797927384;0,79842643;0,839136113;0,850425442;0,888259723;0,894043864;0,900340582;0,906268456;0,926549596;0,928340998;0,933305754;0,936837502;0,940451206;0,95057871;0,951860565;0,956693131;0,966998643;0,974094941;0,97691048;0,989544368;0,996200839;1
-0,232352619;-0,142995671;0,296210563;0,301114028;0,306523389;0,325647416;0,36998546;0,494264237;0,606555968;0,607857072;0,63199707;0,649819139;0,716741811;0,745332573;0,745531971;0,814069491;0,832633511;0,836836808;0,865829389;0,873097153;0,895020158;0,895807711;0,901333602;0,902602548;0,905538905;0,91185923;0,921595819;0,927601552;0,929281006;0,944492975;0,946719999;0,952326621;0,962081283;0,97691048;0,979546779;0,982588193;1
-0,067221501;-0,010998967;0,308409116;0,395321667;0,39694898;0,400102229;0,442013814;0,447264745;0,462643092;0,464798958;0,465953648;0,557151064;0,581289686;0,60722875;0,628967618;0,655940466;0,685132936;0,695573578;0,702238211;0,703197622;0,70494382;0,716741811;0,725346757;0,731820453;0,736733415;0,767800763;0,772552904;0,779366976;0,797927384;0,804923331;0,808295619;0,834498191;0,839929711;0,895346019;0,94193843;0,9515892;1
0,151806786;0,179969954;0,193872713;0,199486783;0,21861209;0,250025962;0,285397528;0,404750678;0,453628089;0,508882717;0,559130297;0,593163629;0,703197622;0,717411519;0,753716828;0,769201777;0,797579373;0,802863663;0,817138539;0,871825725;0,88508222;0,896449406;0,912264368;0,921595819;0,948152589;0,95057871;0,951173283;0,954435317;0,960028969;0,960396853;0,962384882;0,964261582;0,973651968;0,978292359;0,988125199;0,99218632;1
-0,24987487;-0,21140061;0,485341304;0,494377863;0,494932661;0,49972019;0,5172798;0,524113424;0,525541086;0,527239887;0,59150379;0,631188014;0,668352001;0,678099206;0,726789633;0,767001975;0,769201777;0,774340518;0,777849433;0,79965643;0,833397769;0,833854074;0,847641624;0,865829389;0,868712904;0,871921113;0,873464017;0,874952652;0,887493554;0,888457877;0,893329336;0,899749993;0,900340582;0,934955397;0,94193843;0,942648191;1
-0,544281899;-0,414515479;-0,412894399;-0,29365097;-0,263884351;-0,25020089;-0,249662885;-0,245847637;-0,232352619;-0,22865132;-0,21140061;-0,155058215;-0,145906505;-0,139550334;-0,133645686;-0,131586127;-0,09122436;-0,08959079;-0,076081663;-0,075862129;-0,072694475;-0,07149245;-0,011882879;-0,010998967;0,00140816;0,039028591;0,045777515;0,122105407;0,151806786;0,175586181;0,181521244;0,221301945;0,23676759;0,35420425;0,539719827;0,951143537;1
-0,29365097;-0,233994154;0,320567124;0,362743058;0,377944629;0,382531128;0,385292765;0,406269516;0,470841106;0,558239706;0,568958637;0,619484552;0,65593616;0,689565019;0,711968201;0,717855931;0,736406004;0,753641223;0,770564484;0,795474428;0,797579373;0,813573889;0,818168634;0,824252437;0,836667053;0,837220003;0,837546083;0,861947714;0,863394009;0,880465326;0,894043864;0,895020158;0,895346019;0,897718337;0,905654785;0,934955397;1
